address_id,address,postcode,state,country,property_valuation
2017,5 Corry Court,2119,NSW,Australia,10
2018,5 Dahle Trail,2117,NSW,Australia,10
2019,5 Derek Pass,2090,NSW,Australia,10
2020,5 Dixon Junction,2340,NSW,Australia,2
2021,5 Elgar Place,4132,QLD,Australia,5
2022,5 Fairfield Parkway,2557,NSW,Australia,8
2023,5 Farmco Junction,4127,QLD,Australia,7
2024,5 Farmco Way,2747,NSW,Australia,8
2025,5 Fisk Way,2230,NSW,Australia,12
2026,5 Florence Hill,4124,QLD,Australia,7
2027,5 Forster Center,2075,NSW,Australia,9
2028,5 Gale Street,4507,QLD,Australia,8
2029,5 Golf Course Street,2300,NSW,Australia,8
2030,5 Grim Center,2069,New South Wales,Australia,12
2031,5 Hauk Lane,2650,NSW,Australia,3
2032,5 Hauk Way,4870,QLD,Australia,8
2033,5 Hintze Hill,2641,NSW,Australia,1
2034,5 Huxley Point,2154,NSW,Australia,10
2035,5 Iowa Road,2154,NSW,Australia,11
2036,5 Jana Drive,4570,QLD,Australia,1
2037,5 Kenwood Road,2075,NSW,Australia,11
2038,5 Knutson Crossing,2114,NSW,Australia,10
2039,5 Lakewood Gardens Court,2118,NSW,Australia,9
2040,5 Larry Terrace,3130,VIC,Australia,10
2041,5 Loftsgordon Avenue,2068,NSW,Australia,12
2042,5 Lotheville Parkway,2760,NSW,Australia,8
2043,5 Lyons Alley,2216,NSW,Australia,10
2044,5 Manley Avenue,2122,NSW,Australia,11
2045,5 Maple Parkway,2160,NSW,Australia,9
2046,5 Moland Court,4551,QLD,Australia,6
2047,5 Moose Road,3977,VIC,Australia,8
2048,5 Muir Circle,2030,NSW,Australia,12
2049,5 Myrtle Trail,2285,NSW,Australia,5
2050,5 Northland Plaza,2096,NSW,Australia,9
2051,5 Onsgard Plaza,3134,VIC,Australia,10
2052,5 Porter Road,4014,QLD,Australia,6
2053,5 Prairie Rose Road,4817,QLD,Australia,2
2054,5 Reindahl Point,3400,VIC,Australia,2
2055,5 Rutledge Center,4311,QLD,Australia,3
2056,5 Sachs Terrace,4207,QLD,Australia,4
2057,5 Schurz Place,4350,QLD,Australia,6
2058,5 Shelley Pass,2763,NSW,Australia,8
2059,5 Sheridan Circle,3934,VIC,Australia,11
2060,5 Spohn Alley,2121,NSW,Australia,11
2061,5 Springview Terrace,3620,VIC,Australia,4
2062,5 Steensland Hill,2768,NSW,Australia,10
2063,5 Stone Corner Parkway,2093,NSW,Australia,9
2064,5 Stoughton Parkway,2099,NSW,Australia,9
2065,5 Warbler Avenue,3071,VIC,Australia,10
2066,50 2nd Center,3188,VIC,Australia,9
2067,50 7th Circle,4305,QLD,Australia,1
2068,50 Claremont Junction,3818,VIC,Australia,6
2069,50 Dahle Crossing,3199,VIC,Australia,9
2070,50 Declaration Junction,3213,VIC,Australia,6
2071,50 Everett Way,2064,NSW,Australia,9
2072,50 Londonderry Park,2034,NSW,Australia,10
2073,50 Meadow Ridge Way,2880,NSW,Australia,1
2074,500 Victoria Plaza,2147,NSW,Australia,9
2075,501 Reindahl Alley,2069,NSW,Australia,12
2076,5015 Pawling Park,2525,NSW,Australia,9
2077,502 John Wall Pass,3199,VIC,Australia,7
2078,503 Clove Crossing,4306,QLD,Australia,4
2079,5037 Merchant Crossing,2226,New South Wales,Australia,11
2080,504 Mesta Lane,2261,NSW,Australia,8
2081,50469 Shelley Avenue,4350,QLD,Australia,8
2082,505 Village Pass,4007,QLD,Australia,4
2083,50506 Buhler Terrace,3083,VIC,Australia,8
2084,50532 Hoard Center,4209,QLD,Australia,7
2085,506 Iowa Center,4580,QLD,Australia,3
2086,506 Tennyson Avenue,4118,QLD,Australia,9
2087,5060 Donald Park,2539,NSW,Australia,5
2088,50602 Katie Lane,4701,QLD,Australia,6
2089,5061 Cottonwood Trail,3765,VIC,Australia,7
2090,5063 Shopko Pass,2582,NSW,Australia,8
2091,507 Onsgard Place,4701,QLD,Australia,1
2092,50774 Dennis Park,3631,VIC,Australia,3
2093,50851 Vahlen Avenue,2567,NSW,Australia,7
2094,5086 Meadow Ridge Circle,3350,VIC,Australia,7
2095,509 Fisk Hill,2031,NSW,Australia,11
2096,509 Ridgeway Junction,3166,VIC,Australia,10
2097,51 Bay Junction,2081,NSW,Australia,10
2098,51 Crescent Oaks Parkway,2761,NSW,Australia,8
2099,51 Dixon Court,2570,NSW,Australia,8
2100,51 Hollow Ridge Terrace,2768,NSW,Australia,9
2101,51 Leroy Place,2065,NSW,Australia,10
2102,51 Londonderry Trail,2153,NSW,Australia,10
2103,5106 Northridge Drive,2560,NSW,Australia,7
2104,5108 Springview Circle,2128,NSW,Australia,7
2105,511 Gulseth Plaza,3028,VIC,Australia,6
2106,51152 Brickson Park Crossing,2768,NSW,Australia,9
2107,51158 Mitchell Place,3747,VIC,Australia,3
2108,51188 Annamark Hill,2037,NSW,Australia,9
2109,512 Forest Run Center,3188,VIC,Australia,11
2110,513 Hauk Street,2261,NSW,Australia,9
2111,5130 Manley Court,2287,NSW,Australia,7
2112,5131 Northview Hill,3177,VIC,Australia,3
2113,51313 Fulton Junction,2580,NSW,Australia,7
2114,5147 Kensington Pass,2204,NSW,Australia,9
2115,515 3rd Road,2037,NSW,Australia,12
2116,515 Bunting Point,4115,QLD,Australia,8
2117,515 Fallview Way,2484,NSW,Australia,8
2118,515 Monterey Terrace,2107,NSW,Australia,12
2119,515 Warrior Pass,4226,QLD,Australia,9
2120,51529 Cascade Place,3550,VIC,Australia,4
2121,5157 Maple Wood Circle,2537,NSW,Australia,8
2122,51673 Heffernan Park,4655,QLD,Australia,3
2123,51739 Sundown Hill,2009,NSW,Australia,9
2124,51757 Weeping Birch Center,2470,NSW,Australia,5
2125,5176 Division Hill,3216,VIC,Australia,5
2126,51763 Carey Place,3056,VIC,Australia,7
2127,518 Colorado Trail,2100,NSW,Australia,10
2128,518 Donald Street,2170,NSW,Australia,9
2129,51800 Meadow Vale Point,3023,VIC,Australia,7
2130,519 Maywood Pass,2768,NSW,Australia,10
2131,51960 Gulseth Point,2009,NSW,Australia,12
2132,52 Carey Alley,4740,QLD,Australia,5
2133,52 Corben Place,3197,VIC,Australia,10
2134,52 Helena Lane,2192,NSW,Australia,10
2135,52 Moland Street,3331,VIC,Australia,4
2136,52 Ruskin Pass,2089,NSW,Australia,10
2137,52 Steensland Place,3910,VIC,Australia,8
2138,520 Mesta Alley,2200,NSW,Australia,8
2139,520 Parkside Lane,2164,NSW,Australia,9
2140,520 Stephen Pass,3011,Victoria,Australia,9
2141,5204 Delaware Pass,2560,NSW,Australia,8
2142,52273 Bay Place,3145,VIC,Australia,11
2143,52408 Autumn Leaf Road,3030,VIC,Australia,7
2144,52425 Prairie Rose Road,4500,QLD,Australia,6
2145,525 Kedzie Street,4012,QLD,Australia,8
2146,5251 Merrick Court,3103,VIC,Australia,8
2147,52541 Lakewood Gardens Court,3922,VIC,Australia,2
2148,52593 Iowa Place,2529,NSW,Australia,8
2149,526 Kipling Drive,3193,VIC,Australia,11
2150,526 Schiller Road,4157,QLD,Australia,7
2151,5271 Vernon Court,3207,VIC,Australia,10
2152,52726 High Crossing Junction,3802,VIC,Australia,7
2153,52737 Morningstar Crossing,2250,NSW,Australia,3
2154,5274 Lindbergh Alley,4217,QLD,Australia,1
2155,52753 Logan Hill,2031,NSW,Australia,12
2156,528 Buell Crossing,2748,NSW,Australia,10
2157,528 Golf View Plaza,2471,NSW,Australia,2
2158,528 Mandrake Crossing,2222,NSW,Australia,11
2159,5287 Wayridge Alley,2069,NSW,Australia,12
2160,529 Monterey Street,3338,VIC,Australia,3
2161,5290 Lunder Park,2287,NSW,Australia,7
2162,5298 Nevada Circle,3500,VIC,Australia,1
2163,53 Anthes Point,4341,QLD,Australia,2
2164,53 Dakota Court,2027,NSW,Australia,9
2165,53 Dunning Lane,3024,VIC,Australia,6
2166,53 Hintze Circle,4005,QLD,Australia,7
2167,53 Muir Terrace,2170,NSW,Australia,8
2168,53 Steensland Parkway,2773,NSW,Australia,10
2169,53 Talisman Trail,2097,New South Wales,Australia,9
2170,53 Texas Road,2262,NSW,Australia,7
2171,53 Union Terrace,2763,NSW,Australia,8
2172,5304 Oneill Pass,2117,NSW,Australia,10
2173,531 Springview Lane,3101,VIC,Australia,10
2174,5310 Mosinee Crossing,4151,QLD,Australia,9
2175,53141 Merrick Street,2064,NSW,Australia,12
2176,532 Bartillon Circle,2166,NSW,Australia,7
2177,532 Emmet Way,2260,NSW,Australia,8
2178,53221 Namekagon Parkway,2557,NSW,Australia,9
2179,5323 Chive Avenue,2486,NSW,Australia,7
2180,53245 Mesta Street,3207,VIC,Australia,6
2181,533 Ramsey Center,4507,QLD,Australia,5
2182,5333 Aberg Lane,4877,QLD,Australia,4
2183,53358 David Circle,4306,QLD,Australia,3
2184,5337 Dennis Pass,2170,NSW,Australia,9
2185,5339 Paget Plaza,2190,NSW,Australia,10
2186,534 Arrowood Trail,4212,QLD,Australia,8
2187,5342 Hallows Lane,2021,NSW,Australia,12
2188,53485 Sycamore Junction,3192,VIC,Australia,8
2189,53504 Dakota Terrace,2570,NSW,Australia,8
2190,53533 Dakota Pass,2077,NSW,Australia,10
2191,5356 Ruskin Place,2850,NSW,Australia,3
2192,5357 Mcguire Plaza,3073,VIC,Australia,9
2193,5359 Alpine Hill,2579,NSW,Australia,5
2194,536 Crowley Crossing,2167,NSW,Australia,7
2195,53649 Mandrake Place,2749,NSW,Australia,8
2196,53683 Arapahoe Parkway,2121,NSW,Australia,11
2197,537 Amoth Center,2220,NSW,Australia,9
2198,537 Packers Street,4562,QLD,Australia,5
2199,53723 Dunning Street,2153,NSW,Australia,11
2200,53740 Vera Parkway,3644,VIC,Australia,1
2201,5390 Park Meadow Park,2222,NSW,Australia,10
2202,5394 Dryden Terrace,3149,VIC,Australia,11
2203,54 Annamark Place,2565,NSW,Australia,8
2204,54 Bonner Drive,3068,VIC,Australia,10
2205,54 Bowman Park,2031,NSW,Australia,10
2206,54 Green Point,3015,VIC,Australia,10
2207,54 Harbort Road,2480,NSW,Australia,7
2208,54 Hermina Road,2000,NSW,Australia,12
2209,54 Miller Parkway,3041,VIC,Australia,8
2210,54 Nevada Plaza,2096,NSW,Australia,12
2211,54 Sage Plaza,4726,QLD,Australia,1
2212,54 Veith Drive,2073,NSW,Australia,12
2213,5406 Mockingbird Center,4870,QLD,Australia,7
2214,5409 Mandrake Circle,2152,NSW,Australia,10
2215,541 Ramsey Alley,3201,VIC,Australia,7
2216,541 Southridge Trail,2067,NSW,Australia,12
2217,5413 Burning Wood Plaza,4220,QLD,Australia,8
2218,5413 Harbort Terrace,3226,VIC,Australia,7
2219,542 Hayes Plaza,2750,NSW,Australia,9
2220,54250 Welch Pass,3145,VIC,Australia,11
2221,54285 Annamark Way,3977,VIC,Australia,6
2222,54294 Hovde Court,2500,NSW,Australia,8
2223,54295 Dorton Hill,2219,NSW,Australia,10
2224,543 Killdeer Park,2322,New South Wales,Australia,4
2225,543 Morrow Terrace,2261,NSW,Australia,8
2226,543 Victoria Park,4702,QLD,Australia,6
2227,5437 Oak Alley,2024,NSW,Australia,10
2228,544 Northland Place,2190,NSW,Australia,10
2229,5444 Corry Pass,2761,NSW,Australia,8
2230,5447 Buell Hill,2567,NSW,Australia,9
2231,5447 Weeping Birch Place,2086,NSW,Australia,12
2232,5449 Jenna Road,2170,NSW,Australia,9
2233,546 Summerview Center,2074,NSW,Australia,11
2234,54613 Service Court,4069,QLD,Australia,8
2235,5463 Arapahoe Point,4503,QLD,Australia,4
2236,5468 Moose Lane,2445,NSW,Australia,7
2237,548 Dahle Lane,2075,NSW,Australia,11
2238,5484 Hagan Crossing,3021,VIC,Australia,7
2239,549 Longview Terrace,4030,QLD,Australia,9
2240,549 Randy Point,2560,NSW,Australia,7
2241,54905 Anniversary Pass,4570,QLD,Australia,2
2242,54970 Veith Hill,4125,QLD,Australia,7
2243,55 Anzinger Drive,4152,QLD,Australia,9
2244,55 Birchwood Alley,2176,NSW,Australia,9
2245,55 Daystar Court,2234,NSW,Australia,10
2246,55 Elgar Park,4306,QLD,Australia,7
2247,55 Fairfield Court,3175,VIC,Australia,8
2248,55 Fordem Street,3147,VIC,Australia,10
2249,55 Gateway Trail,2147,NSW,Australia,9
2250,55 Hauk Court,4350,QLD,Australia,7
2251,55 Hovde Parkway,3975,VIC,Australia,8
2252,55 Red Cloud Pass,2536,NSW,Australia,5
2253,5510 Pepper Wood Street,3429,VIC,Australia,6
2254,5511 Clove Lane,3153,VIC,Australia,7
2255,5515 Artisan Center,3337,VIC,Australia,3
2256,55152 Delaware Park,2151,NSW,Australia,10
2257,552 Talisman Circle,2250,NSW,Australia,7
2258,5528 North Hill,2681,NSW,Australia,1
2259,55326 Fulton Hill,3931,VIC,Australia,10
2260,55433 Schmedeman Lane,2263,NSW,Australia,8
2261,5549 Bay Point,4068,QLD,Australia,9
2262,55497 Warrior Alley,3123,VIC,Australia,9
2263,55501 Sugar Street,2548,NSW,Australia,7
2264,5558 Northport Point,2087,NSW,Australia,11
2265,55590 Ridgeview Court,2147,NSW,Australia,9
2266,556 Esch Street,2090,NSW,Australia,12
2267,556 Gale Road,4165,QLD,Australia,6
2268,5565 Park Meadow Trail,2155,NSW,Australia,9
2269,558 Grayhawk Circle,2086,NSW,Australia,10
2270,558 Maple Court,2557,NSW,Australia,9
2271,558 Thompson Junction,2440,NSW,Australia,6
2272,5583 Prairie Rose Trail,2765,NSW,Australia,8
2273,55850 Butterfield Road,2168,New South Wales,Australia,9
2274,5586 Buena Vista Avenue,3106,VIC,Australia,10
2275,55876 Knutson Point,3057,VIC,Australia,6
2276,559 Blackbird Street,4580,QLD,Australia,2
2277,56 Anderson Alley,2194,NSW,Australia,10
2278,56 Anniversary Avenue,2121,NSW,Australia,12
2279,56 Bultman Parkway,4721,QLD,Australia,1
2280,56 Graceland Alley,3031,VIC,Australia,7
2281,56 Sommers Point,2204,NSW,Australia,8
2282,56 Sullivan Crossing,2768,NSW,Australia,9
2283,56 Trailsway Street,4575,QLD,Australia,4
2284,560 Melody Alley,4122,QLD,Australia,7
2285,56045 Express Avenue,2176,NSW,Australia,9
2286,56145 Porter Lane,2010,NSW,Australia,10
2287,563 Northport Drive,4701,QLD,Australia,1
2288,563 Sundown Point,2226,NSW,Australia,10
2289,5636 Glendale Point,2769,NSW,Australia,10
2290,564 Northview Junction,3195,VIC,Australia,11
2291,5649 Crest Line Place,4455,QLD,Australia,2
2292,565 Bunting Park,2076,NSW,Australia,11
2293,5668 Corscot Circle,2065,NSW,Australia,12
2294,567 Scott Park,4118,QLD,Australia,5
2295,56709 Petterle Street,2443,NSW,Australia,6
2296,5674 Superior Point,2528,NSW,Australia,7
2297,56747 Monument Avenue,4306,QLD,Australia,8
2298,5676 Golf View Junction,2137,NSW,Australia,12
2299,56873 Buena Vista Crossing,2035,NSW,Australia,9
2300,5699 Forster Street,2346,NSW,Australia,2
2301,57 Boyd Avenue,2287,NSW,Australia,7
2302,57 Columbus Road,4870,QLD,Australia,5
2303,57 Debra Terrace,2259,NSW,Australia,6
2304,57 Gulseth Terrace,2099,NSW,Australia,10
2305,57 Marquette Hill,4120,QLD,Australia,6
2306,57 Tennessee Alley,4034,QLD,Australia,5
2307,57 Thierer Parkway,2177,NSW,Australia,9
2308,57 Village Green Center,2077,NSW,Australia,10
2309,570 Butternut Pass,2340,NSW,Australia,4
2310,5700 Banding Lane,2762,NSW,Australia,9
2311,5701 Sugar Court,2880,NSW,Australia,1
2312,57042 Village Green Point,4511,QLD,Australia,6
2313,5705 Spaight Place,3067,VIC,Australia,9
2314,571 Golf Alley,2650,NSW,Australia,5
2315,5718 John Wall Plaza,4350,QLD,Australia,1
2316,572 Brown Circle,2756,NSW,Australia,8
2317,572 Buena Vista Plaza,2111,NSW,Australia,9
2318,572 Gerald Trail,2145,NSW,Australia,7
2319,572 Meadow Ridge Drive,3160,VIC,Australia,7
2320,572 Spohn Drive,3046,VIC,Australia,8
2321,5723 Raven Drive,3126,Victoria,Australia,12
2322,57384 Sycamore Park,4370,QLD,Australia,6
2323,5748 Porter Circle,4352,QLD,Australia,8
2324,5748 Walton Court,4114,QLD,Australia,3
2325,575 Katie Terrace,2835,NSW,Australia,1
2326,575 Prentice Road,2168,NSW,Australia,8
2327,5766 Pearson Court,2227,NSW,Australia,8
2328,5767 Thierer Road,2217,NSW,Australia,8
2329,5772 Kennedy Junction,3030,VIC,Australia,5
2330,5772 Ridgeway Place,3066,VIC,Australia,10
2331,57769 Gulseth Lane,2040,NSW,Australia,10
2332,57835 Ruskin Lane,2325,NSW,Australia,5
2333,5786 Kinsman Point,2127,NSW,Australia,8
2334,57863 Pond Avenue,2773,NSW,Australia,9
2335,57866 Dawn Plaza,3029,VIC,Australia,7
2336,57878 Northfield Crossing,2144,NSW,Australia,10
2337,5795 Comanche Circle,4825,QLD,Australia,2
2338,57953 Drewry Street,2518,NSW,Australia,10
2339,58 Helena Hill,2205,New South Wales,Australia,7
2340,58 High Crossing Place,4212,QLD,Australia,10
2341,58 Hoepker Center,4343,QLD,Australia,2
2342,58 Kipling Avenue,4560,QLD,Australia,8
2343,58 Maywood Place,2750,NSW,Australia,9
2344,58 Parkside Hill,2117,NSW,Australia,12
2345,58 Shelley Crossing,2570,NSW,Australia,8
2346,58 Spenser Circle,3030,VIC,Australia,3
2347,580 Blaine Center,2029,NSW,Australia,10
2348,58047 Westport Road,2040,NSW,Australia,12
2349,5809 Coolidge Avenue,2747,NSW,Australia,6
2350,581 Granby Parkway,3025,VIC,Australia,8
2351,5811 Hanson Lane,2260,NSW,Australia,7
2352,5811 Moulton Drive,2766,NSW,Australia,8
2353,5814 Bunker Hill Street,3070,VIC,Australia,7
2354,582 Kropf Avenue,2032,NSW,Australia,11
2355,58211 Surrey Crossing,2170,NSW,Australia,9
2356,583 Coleman Parkway,4213,QLD,Australia,9
2357,583 Eagle Crest Road,2000,NSW,Australia,8
2358,583 Jenna Pass,2567,NSW,Australia,9
2359,5837 Hayes Court,2113,NSW,Australia,11
2360,5847 Bunting Alley,2130,NSW,Australia,11
2361,585 Loomis Court,2097,New South Wales,Australia,11
2362,58516 Tony Plaza,2567,NSW,Australia,8
2363,5854 Weeping Birch Avenue,2022,NSW,Australia,10
2364,58563 Monterey Hill,4300,QLD,Australia,2
2365,586 Miller Parkway,2835,NSW,Australia,1
2366,5861 Browning Park,2065,NSW,Australia,8
2367,587 Rieder Court,4211,QLD,Australia,8
2368,58729 Moland Trail,2035,NSW,Australia,12
2369,5873 Hagan Park,3015,Victoria,Australia,10
2370,588 Menomonie Way,4179,QLD,Australia,9
2371,5882 American Ash Point,3214,VIC,Australia,3
2372,58821 Warbler Crossing,2291,NSW,Australia,9
2373,589 Main Plaza,2290,NSW,Australia,4
2374,5890 Comanche Trail,3429,VIC,Australia,6
2375,59 Coolidge Hill,2010,NSW,Australia,9
2376,59 Hoepker Lane,3191,VIC,Australia,11
2377,59 Old Gate Drive,4878,QLD,Australia,5
2378,59 Prentice Lane,4551,QLD,Australia,7
2379,59 Spaight Circle,2233,New South Wales,Australia,9
2380,59 Steensland Alley,2018,NSW,Australia,11
2381,59 Waywood Road,3163,VIC,Australia,8
2382,590 Hayes Court,2027,NSW,Australia,11
2383,59000 American Center,2530,NSW,Australia,8
2384,59041 Independence Point,4020,QLD,Australia,9
2385,5913 Ramsey Road,2478,NSW,Australia,10
2386,59170 Westridge Junction,2147,NSW,Australia,8
2387,592 Merry Lane,3184,VIC,Australia,3
2388,592 Oak Valley Center,2534,NSW,Australia,9
2389,592 Tennessee Alley,2231,NSW,Australia,10
2390,59231 Claremont Place,2170,NSW,Australia,9
2391,59265 Sullivan Junction,3031,VIC,Australia,4
2392,59364 Huxley Drive,3028,VIC,Australia,5
2393,59504 Drewry Park,4061,QLD,Australia,8
2394,59531 Barnett Pass,3352,VIC,Australia,4
2395,59643 Reindahl Plaza,3127,VIC,Australia,11
2396,5965 Glacier Hill Terrace,3025,VIC,Australia,9
2397,59694 1st Crossing,4503,QLD,Australia,7
2398,598 Randy Way,2380,NSW,Australia,1
2399,5982 Mosinee Avenue,3340,VIC,Australia,5
2400,59901 Bartelt Terrace,4069,QLD,Australia,9
2401,59929 West Alley,2026,NSW,Australia,10
2402,5998 Bayside Terrace,2526,NSW,Australia,9
2403,5999 Waxwing Lane,4511,QLD,Australia,1
2404,6 3rd Point,2256,NSW,Australia,9
2405,6 4th Lane,3079,VIC,Australia,11
2406,6 Anderson Court,2880,NSW,Australia,1
2407,6 Anniversary Place,2213,NSW,Australia,10
2408,6 Barby Road,4300,QLD,Australia,4
2409,6 Briar Crest Court,2117,NSW,Australia,12
2410,6 Buell Point,2062,NSW,Australia,12
2411,6 Calypso Parkway,4161,QLD,Australia,5
2412,6 Canary Plaza,2223,NSW,Australia,8
2413,6 Carioca Avenue,3185,VIC,Australia,9
2414,6 Cascade Trail,2770,NSW,Australia,9
2415,6 Continental Alley,3174,VIC,Australia,8
2416,6 Dapin Park,4503,QLD,Australia,6
2417,6 Dovetail Circle,2200,NSW,Australia,9
2418,6 Eggendart Circle,3016,Victoria,Australia,7
2419,6 Eliot Parkway,2045,NSW,Australia,12
2420,6 Forest Avenue,2870,NSW,Australia,4
2421,6 Forest Dale Parkway,4017,QLD,Australia,4
2422,6 Forster Crossing,3198,VIC,Australia,8
2423,6 Fulton Road,3174,Victoria,Australia,8
2424,6 Golf Center,2042,NSW,Australia,10
2425,6 Graceland Court,4301,QLD,Australia,2
2426,6 Green Ridge Circle,4350,QLD,Australia,3
2427,6 Haas Park,2750,NSW,Australia,7
2428,6 Hallows Pass,2118,NSW,Australia,11
2429,6 Hansons Park,2145,NSW,Australia,7
2430,6 Harper Lane,2150,NSW,Australia,10
2431,6 Heffernan Center,2125,New South Wales,Australia,11
2432,6 Hoard Plaza,3111,VIC,Australia,10
2433,6 Homewood Avenue,2142,New South Wales,Australia,8
2434,6 Kedzie Hill,2214,NSW,Australia,9
2435,6 Kings Avenue,2135,NSW,Australia,12
2436,6 La Follette Lane,3977,VIC,Australia,6
2437,6 Lerdahl Plaza,4519,QLD,Australia,6
2438,6 Logan Junction,2148,NSW,Australia,9
2439,6 Loomis Trail,2099,NSW,Australia,11
2440,6 Ludington Place,2042,NSW,Australia,11
2441,6 Maple Wood Junction,4012,QLD,Australia,7
2442,6 Mariners Cove Center,2233,NSW,Australia,10
2443,6 Meadow Vale Court,2153,New South Wales,Australia,10
2444,6 Melody Plaza,4215,QLD,Australia,8
2445,6 Melody Trail,2145,NSW,Australia,9
2446,6 Michigan Lane,4076,QLD,Australia,3
2447,6 Michigan Park,3173,VIC,Australia,9
2448,6 Monument Circle,3186,VIC,Australia,11
2449,6 Morning Drive,2232,NSW,Australia,9
2450,6 Morning Park,3666,VIC,Australia,2
2451,6 Morningstar Park,2324,NSW,Australia,7
2452,6 Morningstar Way,2165,NSW,Australia,7
2453,6 Moulton Point,2145,NSW,Australia,10
2454,6 Nobel Way,2322,NSW,Australia,4
2455,6 North Court,3862,VIC,Australia,7
2456,6 Northfield Point,3140,VIC,Australia,9
2457,6 Pankratz Crossing,2228,NSW,Australia,11
2458,6 Pawling Trail,2871,NSW,Australia,7
2459,6 Reindahl Hill,2196,NSW,Australia,9
2460,6 Reinke Street,2768,NSW,Australia,10
2461,6 Rockefeller Lane,2294,NSW,Australia,7
2462,6 Rockefeller Pass,3075,VIC,Australia,7
2463,6 Ryan Drive,2165,NSW,Australia,10
2464,6 Sauthoff Court,2144,NSW,Australia,9
2465,6 Service Parkway,4275,QLD,Australia,3
2466,6 Springs Junction,4123,QLD,Australia,5
2467,6 Sunbrook Center,4350,QLD,Australia,6
2468,6 Swallow Park,2165,NSW,Australia,7
2469,6 Sycamore Drive,4053,QLD,Australia,7
2470,6 Tennyson Place,2138,NSW,Australia,9
2471,6 Upham Place,4556,QLD,Australia,7
2472,6 Veith Road,4118,QLD,Australia,4
2473,6 Warbler Road,2462,NSW,Australia,5
2474,6 Weeping Birch Pass,2064,NSW,Australia,12
2475,6 Westend Center,2546,NSW,Australia,6
2476,6 Westport Road,4350,QLD,Australia,2
2477,60 Banding Terrace,2880,NSW,Australia,1
2478,60 Briar Crest Circle,2170,NSW,Australia,9
2479,60 Cordelia Parkway,2759,NSW,Australia,8
2480,60 Eagan Circle,4018,QLD,Australia,8
2481,60 Fulton Trail,2234,NSW,Australia,10
2482,60 Meadow Vale Hill,3032,Victoria,Australia,5
2483,60 Meadow Valley Avenue,2219,NSW,Australia,10
2484,60 Morningstar Center,2126,NSW,Australia,10
2485,60 Oneill Street,2170,New South Wales,Australia,9
2486,60 Sycamore Lane,2148,NSW,Australia,9
2487,60 Towne Pass,2877,NSW,Australia,1
2488,6001 Calypso Park,2320,NSW,Australia,5
2489,60010 Knutson Road,3137,Victoria,Australia,7
2490,6002 Del Sol Trail,3630,VIC,Australia,2
2491,60086 Summit Lane,2116,NSW,Australia,10
2492,601 Dryden Way,2264,NSW,Australia,7
2493,6011 Knutson Way,3065,VIC,Australia,7
2494,602 Haas Drive,3799,VIC,Australia,3
2495,6026 Graceland Crossing,2121,NSW,Australia,11
2496,60272 Montana Drive,2223,NSW,Australia,8
2497,603 Kenwood Avenue,2070,NSW,Australia,11
2498,6030 South Drive,2120,NSW,Australia,10
2499,6031 Susan Terrace,4118,QLD,Australia,5
2500,60320 Emmet Road,4806,QLD,Australia,4
2501,6033 Blaine Court,2075,NSW,Australia,12
2502,6039 Columbus Court,2280,NSW,Australia,8
2503,60424 Bultman Terrace,2120,NSW,Australia,10
2504,6043 Badeau Place,4820,QLD,Australia,1
2505,60447 Ridgeway Plaza,3048,VIC,Australia,6
2506,6046 Sheridan Way,2322,NSW,Australia,3
2507,60595 Northport Court,4122,QLD,Australia,8
2508,60601 Hoffman Court,2041,NSW,Australia,12
2509,60650 Mcbride Point,3918,VIC,Australia,7
2510,60717 Farmco Center,2047,NSW,Australia,12
2511,6072 Ridge Oak Junction,2222,NSW,Australia,10
2512,608 Basil Alley,2306,NSW,Australia,4
2513,608 Rutledge Drive,2121,NSW,Australia,11
2514,6085 Petterle Circle,3130,VIC,Australia,10
2515,60855 Fieldstone Avenue,3939,VIC,Australia,6
2516,6088 Roxbury Hill,2766,New South Wales,Australia,8
2517,60911 Almo Point,2066,NSW,Australia,12
2518,61 Donald Crossing,2142,NSW,Australia,9
2519,61 Kennedy Park,2745,NSW,Australia,10
2520,61 Kim Avenue,2079,NSW,Australia,10
2521,61 Lukken Plaza,3182,VIC,Australia,6
2522,61 Northfield Pass,2190,NSW,Australia,10
2523,61 Shoshone Alley,3150,VIC,Australia,10
2524,61 Talmadge Lane,4504,QLD,Australia,6
2525,61 Upham Parkway,4558,QLD,Australia,4
2526,610 Lakewood Gardens Point,4078,QLD,Australia,7
2527,61043 Summer Ridge Junction,2229,NSW,Australia,11
2528,61293 Delladonna Way,2015,NSW,Australia,9
2529,613 Emmet Junction,2154,NSW,Australia,11
2530,613 Erie Lane,2088,NSW,Australia,12
2531,613 Erie Lane,3996,NSW,Australia,10
2532,613 Mayfield Trail,4012,QLD,Australia,6
2533,6136 Farragut Plaza,3181,VIC,Australia,6
2534,6137 Scoville Center,2120,NSW,Australia,10
2535,614 Burning Wood Way,2148,NSW,Australia,9
2536,614 Shopko Trail,4350,QLD,Australia,3
2537,6142 Grayhawk Lane,2298,NSW,Australia,8
2538,61493 Manufacturers Junction,2539,NSW,Australia,9
2539,615 Spenser Drive,4220,QLD,Australia,10
2540,6159 Katie Street,2750,NSW,Australia,8
2541,617 Welch Street,4122,QLD,Australia,7
2542,6170 Buena Vista Way,2320,NSW,Australia,7
2543,618 Chinook Way,2155,NSW,Australia,10
2544,618 Independence Pass,2800,NSW,Australia,1
